time,value
10.858891,5.165880
10.865108,5.241704
10.866119,5.183622
10.906750,5.188382
10.906750,5.220692
10.906750,5.145157
10.906750,5.226799
10.943885,5.152369
10.943885,5.176650
10.943885,5.222856
10.960989,5.170928
10.960989,5.174294
11.003321,5.228626
11.003321,5.137560
11.003321,5.211413
11.003321,5.154677
11.003321,5.175448
11.003321,5.219635
11.003321,5.143426
11.029068,5.233770
11.030574,5.185016
11.050143,5.187468
11.050143,5.240165
11.050143,5.143907
11.050143,5.238723
11.050143,5.172756
11.102520,5.185786
11.103129,5.224298
11.103129,5.152033
11.103129,5.264879
11.105183,5.241223
11.105183,5.145494
11.132087,5.251609
11.151996,5.174679
11.151996,5.195834
11.151996,5.246079
11.151996,5.159774
11.152315,5.238819
11.152315,5.172515
11.191419,5.189776
11.191419,5.238146
11.191419,5.158475
11.191419,5.258436
11.191419,5.195738
11.231863,5.216605
11.231863,5.257571
11.231863,5.175352
11.231863,5.261946
11.231863,5.167899
11.239626,5.190113
11.240730,5.231366
11.284720,5.155158
11.284720,5.187180
11.284720,5.220452
11.284720,5.147994
11.323532,5.245646
11.323532,5.170977
11.323532,5.190257
11.332432,5.234251
11.332432,5.147561
11.371722,5.231943
11.371722,5.160928
11.371722,5.181362
11.371722,5.224972
11.415923,5.142849
11.435427,5.243339
11.435427,5.189295
11.435427,5.249541
11.435427,5.239540
11.435427,5.194248
11.435427,5.370369
11.436509,5.286612
11.436509,5.187805
11.436509,5.196075
11.436509,5.111837
11.436509,5.150350
11.480288,5.153667
11.480288,5.096547
11.482289,5.185449
11.482289,5.127223
11.520956,5.162130
11.520956,4.997067
11.520956,4.773827
11.520956,5.628420
11.520956,7.547721
11.561157,8.510593
11.561157,6.436903
11.561157,5.275264
11.561157,5.236655
11.561157,5.190642
11.562160,5.239781
11.562160,5.234011
11.602462,5.130588
11.602462,5.236944
11.625275,5.220885
11.625275,5.153283
11.625275,5.271178
11.668213,5.181025
11.668213,5.237184
11.668213,5.264542
11.668213,5.200018
11.668213,5.333394
11.668213,5.259013
11.709768,5.302046
11.709768,5.343876
11.709768,5.300170
11.709768,5.414651
11.709768,5.345367
11.750563,5.391861
11.750563,5.428307
11.750563,5.344645
11.750563,5.440086
11.750563,5.338876
11.750563,5.359935
11.750563,5.367724
11.753410,5.311085
11.775797,5.333827
11.793514,5.331856
11.793514,5.254109
11.797447,5.338635
11.797447,5.212086
11.797447,5.214538
11.837511,5.205931
11.837511,5.132992
11.861050,5.223625
11.861050,5.103903
11.862046,5.148907
11.862046,5.183718
11.862046,5.115154
11.887236,5.215740
11.887236,5.147369
11.911087,5.197036
11.911087,5.230309
11.912812,5.162659
11.912812,5.259109
11.951280,5.177708
11.951280,5.165640
11.951280,5.243964
11.951280,5.181122
11.951280,5.248964
11.978310,5.236800
11.978310,5.155543
12.000358,5.258051
12.000358,5.183237
12.001364,5.219731
12.001364,5.224635
12.001364,5.145494
12.048487,5.243242
12.048487,5.138522
12.049569,5.192998
12.049569,5.199296
12.095018,5.137608
12.096026,5.264013
12.096026,5.179102
12.100384,5.190738
12.100384,5.212999
12.156467,5.149677
12.156467,5.246752
12.156467,5.237905
12.156467,5.200066
12.156467,5.329644
12.156467,5.310604
12.156467,5.414700
12.156467,5.472878
12.156467,5.358877
12.157547,5.364022
12.157547,5.193911
12.181797,5.200114
12.181797,5.184055
12.202490,5.140301
12.202490,5.223866
12.202490,5.128329
12.202490,5.184487
12.202490,5.203768
12.242079,4.564626
12.242079,1.847900
12.243080,2.017002
12.243080,4.061794
12.264259,5.347963
12.283789,4.721370
12.283789,2.894193
12.284788,2.145522
12.284788,2.089412
12.306099,2.242502
12.306099,2.212980
12.324329,2.251685
12.324329,2.242935
12.324329,2.200142
12.327244,2.316354
12.349005,2.219615
12.367074,2.274957
12.367074,2.286929
12.367074,2.272985
12.367074,2.382225
12.367074,2.304767
12.411896,2.371263
12.411896,2.399198
12.411896,2.364916
12.411896,2.483773
12.411896,2.414103
12.411896,2.428624
12.483213,2.555173
12.483213,2.488196
12.483213,2.561183
12.483213,2.568299
12.483213,2.515266
12.483213,2.601571
12.483213,2.484013
12.486115,2.496995
12.486115,3.076372
12.489347,5.374888
12.507043,5.412247
12.530359,5.263869
12.548260,5.272235
12.548260,5.234251
12.548260,5.176602
12.548260,5.253388
12.583216,5.152994
12.583216,5.210403
12.583216,5.165159
12.600585,5.116645
12.600585,5.172948
12.600585,5.172515
12.600585,5.138618
12.654512,5.232136
12.654512,5.151552
12.654512,5.238771
12.654512,5.236078
12.656484,5.186026
12.656484,5.287429
12.656484,5.214153
12.699517,5.274303
12.699517,5.268773
12.699517,5.212422
12.699517,5.304450
12.699517,5.201556
12.722931,5.255167
12.722931,5.226366
12.742927,5.203431
12.742927,5.291372
12.742927,5.181891
12.742927,5.254109
12.765709,5.293535
12.788340,5.181074
12.788340,5.251224
12.836701,5.235261
12.836701,5.197998
12.836701,5.280601
12.836701,5.203960
12.836701,5.307815
12.836701,5.317576
12.836701,5.309162
12.879602,5.487158
12.879602,5.423931
12.879602,5.463983
12.879602,5.367724
12.879602,5.246752
12.879602,5.258244
12.906789,5.132031
12.908068,5.198383
12.908068,5.165255
12.932197,5.137031
12.932197,5.228866
12.932197,5.143474
12.932197,5.154292
12.978122,5.147032
12.978122,4.773875
12.978122,4.962545
12.978122,6.723226
12.978122,8.566511
12.979134,7.559260
12.979134,5.473551
13.004261,5.081546
13.004261,5.199681
13.023283,5.224298
13.023283,5.319980
13.023283,5.202758
13.023283,5.280313
13.023283,5.271081
13.068065,5.241415
13.068065,5.335510
13.068065,5.252618
13.068065,5.338539
13.068065,5.336375
13.115372,5.314643
13.115372,5.380562
13.115372,5.374937
13.115372,5.372725
13.149880,5.458790
13.149880,5.378302
13.174435,5.472060
13.177509,5.469368
13.177509,5.452828
13.199415,5.552211
13.199415,5.462444
13.218001,5.516631
13.218001,5.484802
13.218001,5.448116
13.218001,5.518122
13.218001,5.395804
13.218001,5.444221
13.218001,5.370225
13.260654,5.311469
13.260654,5.339068
13.260654,5.185449
13.260654,5.237857
13.260654,5.250599
13.308077,5.134531
13.308077,5.202806
13.308077,5.179679
13.308077,5.155639
13.308077,5.221221
13.308077,5.129002
13.336660,5.200787
13.336660,5.153860
13.363883,5.151600
13.363883,5.250358
13.363883,5.157081
13.366873,5.225308
13.366873,5.202566
13.366873,5.194344
13.366873,5.269879
13.401652,5.175352
13.434518,5.242473
13.434518,5.210307
13.434518,5.172323
13.434518,5.223770
13.436096,5.166217
13.436096,5.160831
13.464648,5.215500
13.464648,5.116212
13.464648,5.192853
13.495248,5.163812
13.495890,5.132800
13.495890,5.215980
13.495890,5.127752
13.521034,5.210980
13.521034,5.160928
13.521034,5.163524
13.540043,5.221173
13.540043,5.128954
13.540043,5.220548
13.540043,5.193527
13.540043,5.156408
13.540043,5.236415
13.580190,5.132319
13.580190,5.230405
13.580190,5.166842
13.580190,5.134531
13.580190,5.223193
13.589669,5.187084
13.612850,5.168909
13.630979,5.242040
13.630979,5.138474
13.630979,5.230886
13.630979,5.190305
13.630979,5.174679
13.687895,5.233049
13.687895,5.147032
13.687895,5.237136
13.687895,5.204152
13.688937,5.198046
13.688937,5.243771
13.688937,5.173044
13.732871,5.236174
13.732871,5.189488
13.733868,5.188526
13.733868,5.233290
13.733868,5.146503
13.733868,5.218769
13.774459,5.234347
13.775457,5.134291
13.775457,5.221317
13.775457,5.165688
13.775457,5.151744
13.819001,5.215259
13.819001,5.118232
13.819001,5.210595
13.819001,5.163668
13.819001,5.161937
13.863490,5.219635
13.863490,5.132704
13.892121,5.223914
13.892121,5.167899
13.892121,5.159389
13.892121,5.219106
13.918546,5.123232
13.918546,5.207903
13.918546,5.172948
13.970401,5.171025
13.971397,5.213624
13.974830,5.157370
13.974830,5.155591
13.974830,5.221798
13.974830,5.142897
13.974830,5.240983
14.021430,5.232857
14.021430,5.208287
14.021430,5.300411
14.021430,5.271178
14.021430,5.369455
14.021430,5.226606
14.021430,5.179920
14.024931,5.217808
14.024931,5.127175
14.024931,5.202758
14.056730,5.151359
14.087821,5.158091
14.087821,5.234924
14.087821,5.138233
14.089846,4.973892
14.089846,4.882923
14.089846,5.163476
14.089846,7.090085
14.117614,8.909041
14.117614,7.408141
14.144953,5.667462
14.144953,5.212374
14.144953,5.353012
14.166137,5.323922
14.166137,5.252137
14.166137,5.265696
14.166137,5.188959
14.199029,5.274976
14.200029,5.215115
14.200029,5.226222
14.226635,5.283775
14.226635,5.217567
14.227639,5.321807
14.248057,5.259878
14.248057,5.277813
14.248057,5.343636
14.291049,5.263244
14.291049,5.307527
14.291049,5.367195
14.333473,5.287958
14.333473,5.384841
14.333473,5.329115
14.333473,5.346136
14.333473,5.401141
14.333473,5.318489
14.333473,5.400756
14.333473,5.336327
14.333473,5.327577
14.334453,5.391621
14.359685,5.299401
14.377200,5.391284
14.377200,5.317480
14.377200,5.299930
14.377200,5.335510
14.377200,5.219394
14.401163,5.279976
14.401163,5.201075
14.421229,5.191074
14.421229,5.234636
14.421229,5.187420
14.421229,5.196075
14.421229,5.233482
14.478573,5.164678
14.478573,5.261802
14.478573,5.195738
14.478573,5.226799
14.478573,5.262619
14.478573,5.185449
14.478573,5.267812
14.522188,5.202662
14.522188,5.197277
14.522188,5.243916
14.522188,5.164822
14.522188,5.264831
14.522188,5.190690
14.567448,5.190642
14.567448,5.214538
14.567448,5.139628
14.567448,5.241127
14.567448,5.166553
14.612087,5.136791
14.612595,5.230645
14.612595,5.164053
14.612595,5.181891
14.612595,5.217134
14.660087,5.140157
14.660087,5.232232
14.660087,5.162610
14.660087,5.192902
14.707035,5.227472
14.707035,5.149100
14.707035,5.235261
14.707035,5.162659
14.707035,5.182853
14.707035,5.209874
14.707035,5.131165
14.707035,5.227231
14.707035,5.173188
14.780510,5.167803
14.780510,5.218769
14.780510,5.142464
14.780510,5.183430
14.780510,5.205451
14.783592,5.121693
14.783592,5.226077
14.783592,5.146119
14.783592,5.173621
14.864815,5.224443
14.864815,5.150302
14.864815,5.236415
14.864815,5.164774
14.864815,5.179198
14.864815,5.206989
14.864815,5.138233
14.900965,5.230453
14.900965,5.151167
14.900965,5.181747
14.900965,5.209730
14.900965,5.133089
14.925003,5.246800
14.925003,5.172756
14.925003,5.190305
14.925003,5.234876
14.926008,5.147224
14.926008,5.182372
14.926008,5.216750
14.933526,5.142416
14.933526,5.220404
14.996560,5.153475
14.996560,5.181362
14.996560,5.228433
14.996560,5.157273
14.997830,5.233193
15.043644,5.154581
15.043644,5.188863
15.046156,5.210211
15.046156,5.150013
15.046156,5.236992
15.046156,5.162130
15.046156,5.219010
15.046156,5.239011
15.068894,5.216654
15.086810,5.367244
15.086810,5.350656
15.086810,5.211124
15.086810,5.237617
15.132011,5.146022
15.132011,5.187901
15.132011,5.208480
15.132011,5.138137
15.132011,5.252811
15.132011,5.184776
15.132011,5.218048
15.175340,5.026926
15.175340,4.796233
15.175340,5.579522
15.175340,7.533248
15.175340,8.516410
15.217433,6.547490
15.217433,5.386428
15.217433,5.299545
15.217433,5.257330
15.217433,5.334500
15.217433,5.298824
15.224965,5.225885
15.279470,5.255647
15.279470,5.277428
15.281486,5.216605
15.281486,5.326615
15.281486,5.266033
15.281486,5.307671
15.323436,5.331567
15.324431,5.275409
15.324431,5.387630
15.350473,5.327673
15.350473,5.373109
15.350473,5.416959
15.350473,5.365032
15.371575,5.467300
15.372572,5.397390
15.372572,5.442490
15.372572,5.478359
15.372572,5.402198
15.439156,5.488119
15.439156,5.385226
15.439156,5.407487
15.439156,5.451337
15.441184,5.357147
15.441184,5.376090
15.441184,5.385370
15.441184,5.317191
15.441184,5.390563
15.544565,5.267860
15.544565,5.270456
15.545532,5.260119
15.545532,5.190497
15.545532,5.266754
15.545532,5.176987
15.545532,5.214298
15.545532,5.224539
15.545532,5.178718
15.571985,5.269014
15.571985,5.209874
15.596656,5.271033
15.596656,5.285602
15.596656,5.250743
15.596656,5.345174
15.596656,5.313970
15.596656,5.256417
15.596656,5.355464
15.614175,5.278919
15.614175,5.325605
15.615169,5.332289
15.656331,5.265023
15.656331,5.363397
15.656331,5.272524
15.656331,5.309017
15.656331,5.298439
15.656331,5.227376
15.699203,5.333443
15.699203,5.244012
15.699203,5.287092
15.699203,5.288102
15.699203,5.246560
15.740706,5.323538
15.740706,5.228866
15.740706,5.290410
15.740706,5.305796
15.740706,5.247954
15.800096,5.285746
15.800096,5.295891
15.800096,5.240261
15.800096,5.343299
15.801794,5.260359
15.801794,5.308056
15.846634,5.292093
15.846634,5.251224
15.846634,5.332914
15.846634,5.243531
15.846634,5.290410
15.847631,5.285890
15.847631,5.231463
15.847631,5.315653
15.847631,5.217327
15.890143,5.276082
15.890143,5.281707
15.890143,5.233338
15.891142,5.338635
15.891142,5.237617
15.930565,5.240502
15.930565,5.319066
15.930565,5.247474
15.930565,5.319307
15.930565,5.336712
15.954668,5.326375
15.954668,5.506150
15.972758,5.461050
15.972758,5.492687
15.972758,5.416382
15.972758,5.278486
16.016885,5.312143
16.016885,5.225597
16.016885,5.257378
16.016885,5.256417
16.016885,5.202710
16.019408,5.299161
16.019408,5.213961
16.063250,5.202229
16.063250,4.928840
16.063250,4.948698
16.063250,5.586109
16.063250,7.715139
16.116414,8.404622
16.116414,6.529315
16.116414,5.373494
16.116414,5.265408
16.157801,5.322528
16.157801,5.323730
16.157801,5.393688
16.157801,5.276563
16.158800,5.342578
16.158800,5.334020
16.158800,5.297718
16.200366,5.391621
16.200366,5.311614
16.200366,5.392678
16.200366,5.410805
16.200366,5.383351
16.200366,5.491052
16.200366,5.402824
16.213857,5.471051
16.213857,5.518987
16.256984,5.449174
16.267758,5.536441
16.267758,5.556587
16.267758,5.534566
16.267758,5.630055
16.302073,5.549471
16.302073,5.594090
16.333189,5.575915
16.333189,5.520141
16.333189,5.601254
16.336225,5.466531
16.336225,5.474945
16.336225,5.432634
16.336225,5.365128
16.366703,5.407007
16.366703,5.289256
16.391154,5.328154
16.391154,5.290073
16.391154,5.237905
16.413107,5.309162
16.413107,5.211124
16.415905,5.216413
16.415905,5.312046
16.460694,5.214105
16.460694,5.279736
16.461782,5.275072
16.461782,5.245695
16.461782,5.331135
16.503347,5.246656
16.503347,5.321518
16.503347,5.301661
16.503347,5.288054
16.530020,5.358637
16.550292,5.267235
16.550292,5.324692
16.550292,5.298343
16.550292,5.268293
16.550292,5.329211
16.550292,5.236415
16.591587,5.292958
16.591587,5.284400
16.591587,5.251609
16.591587,5.298968
16.591587,5.270985
16.592584,5.229251
16.592584,5.312239
16.631411,5.221125
16.631411,5.289400
16.631411,5.269158
16.631411,5.233626
16.631411,5.314354
16.631411,5.230212
16.631411,5.299065
16.675100,5.282957
16.675100,5.257378
16.675100,5.325653
16.675100,5.229203
16.675100,5.303873
16.728047,5.321759
16.728047,5.306517
16.728047,5.403497
16.728047,5.416863
16.728047,5.504900
16.728047,5.554087
16.728047,5.421094
16.776752,5.398496
16.776752,5.287814
16.776752,5.231126
16.776752,5.284400
16.776752,5.198190
16.776752,5.270504
16.836798,5.241463
16.836798,5.225741
16.836798,5.297766
16.836798,5.140060
16.836798,4.938360
16.859526,4.981585
16.859526,6.667356
16.870119,8.576127
16.872693,7.563780
16.895984,5.783193
16.913973,5.231078
16.913973,5.272187
16.913973,5.381043
16.913973,5.362676
16.913973,5.307719
16.913973,5.355560
16.913973,5.273101
16.956332,5.361714
16.956332,5.331135
16.956332,5.327673
16.956332,5.420181
16.979645,5.335222
16.979645,5.414555
16.997689,5.401237
16.997689,5.403737
16.997689,5.484706
16.997689,5.419171
16.997689,5.526007
17.003957,5.520189
17.026018,5.530335
17.045114,5.624910
17.045114,5.553462
17.045114,5.647508
17.045114,5.624814
17.045114,5.591638
17.100459,5.667270
17.100459,5.622987
17.100459,5.582262
17.100459,5.623371
17.100459,5.479224
17.100459,5.499755
17.125262,5.405805
17.143081,5.342145
17.143081,5.377821
17.143081,5.259542
17.143081,5.308921
17.185250,5.247810
17.185250,5.224395
17.185250,5.295603
17.185250,5.203431
17.185250,5.291949
17.226343,5.241992
17.226343,5.224106
17.244353,5.300603
17.244353,5.217231
17.244353,5.302430
17.244353,5.317095
17.244353,5.240261
17.244353,5.321855
17.244353,5.289016
17.289630,5.284544
17.290627,5.348540
17.295975,5.250070
17.295975,5.294016
17.295975,5.250839
17.319038,5.204489
17.319038,5.255455
17.348450,5.123809
17.350865,5.184439
17.350865,5.099624
17.350865,5.141743
17.350865,5.264687
17.350865,5.154917
17.385593,5.270120
17.411191,5.265504
17.411191,5.234011
17.411191,5.306758
17.411191,5.223385
17.412695,5.206605
17.412695,5.225452
17.474773,5.231270
17.474773,5.275024
17.474773,5.207903
17.474773,5.250166
17.474773,5.254253
17.506147,5.199296
17.506147,5.280649
17.506147,5.238723
17.506147,5.187132
17.506147,5.274447
17.531125,5.169630
17.531125,5.216942
17.531125,5.225260
17.531125,5.230837
17.533896,5.229780
17.533896,5.130396
17.533896,5.216461
17.584966,5.169149
17.584966,5.119674
17.584966,5.128858
17.584966,5.207085
17.628908,4.998606
17.628908,5.034282
17.628908,5.163861
17.628908,5.303873
17.629928,5.228385
17.629928,5.270216
17.629928,5.298151
17.629928,5.185064
17.629928,5.246272
17.675508,5.209970
17.675508,5.147657
17.675508,5.138762
17.677881,5.139195
17.677881,5.160783
17.731475,5.130540
17.731475,5.154052
17.732496,5.197902
17.732496,5.093037
17.732496,5.116405
17.732496,5.206316
17.760754,5.096787
17.779418,5.141022
17.779418,5.109529
17.779418,5.141214
17.781409,5.182131
17.781409,5.066160
17.781409,5.161841
17.824772,5.131742
17.824772,5.130781
17.824772,5.171121
17.830004,5.083517
17.830004,5.163764
17.853368,5.205451
17.853368,5.257715
17.880897,5.268677
17.880897,5.139676
17.882782,5.200306
17.882782,5.138858
17.882782,5.170351
17.882782,5.237617
17.882782,5.204008
17.933485,5.198431
17.933485,5.276370
17.933485,5.168909
17.952884,4.987595
17.952884,4.943745
17.955350,6.387765
17.955350,8.277928
17.955350,7.668068
17.955350,6.051774
17.996439,5.379600
17.996439,5.377244
17.998524,5.360705
17.998524,5.267956
17.998524,5.288583
18.046875,5.226222
18.046875,5.249926
18.046875,5.286131
18.046875,5.212326
18.074065,5.342193
18.074065,5.280698
18.074065,5.264062
18.094577,5.359551
18.094577,5.310267
18.095576,5.305555
18.095576,5.389697
18.095576,5.310171
18.095576,5.393688
18.136690,5.386813
18.136690,5.415228
18.136690,5.473695
18.163068,5.407199
18.163068,5.536489
18.183559,5.465473
18.183559,5.485763
18.183559,5.511343
18.183559,5.427056
18.183559,5.514227
18.185565,5.436721
18.215711,5.403785
18.240054,5.401958
18.240054,5.302574
18.240054,5.312960
18.240054,5.317191
18.242079,5.222760
18.242079,5.276611
18.270359,5.194488
18.291114,5.192950
18.291114,5.239204
18.291114,5.160831
18.291114,5.258725
18.292212,5.195113
18.332279,5.208913
18.332279,5.262763
18.338015,5.175592
18.338015,5.270649
18.366670,5.218577
18.366670,5.247185
18.390443,5.261946
18.390443,5.181747
18.392451,5.280457
18.440983,5.237040
18.440983,5.250743
18.440983,5.315941
18.440983,5.247906
18.440983,5.251993
18.440983,5.322624
18.440983,5.242906
18.440983,5.336327
18.440983,5.260792
18.441983,5.296228
18.441983,5.326615
18.489516,5.241271
18.489516,5.325125
18.492514,5.241031
18.492514,5.272957
18.492514,5.329596
18.521063,5.263100
18.523069,5.334741
18.552340,5.231222
18.552340,5.286179
18.552340,5.304017
18.552340,5.215115
18.579440,5.322720
18.579440,5.304930
18.579440,4.799166
18.580441,2.304334
18.580441,2.232789
18.580441,2.243992
18.580441,2.276832
18.619923,2.203364
18.619923,2.333279
18.619923,2.250579
18.659930,2.277313
18.659930,2.303228
18.659930,2.205624
18.659930,2.335779
18.660910,2.249329
18.660910,2.287650
18.660910,2.387659
18.703267,2.386360
18.703267,2.470599
18.726509,2.357608
18.726509,2.361310
18.744370,2.312604
18.744370,2.223894
18.744370,2.266013
18.744370,2.258657
18.744370,2.171101
18.744370,2.290054
18.744370,2.206153
18.787694,2.219375
18.787694,2.193748
18.787694,1.872710
18.787694,2.077968
18.830270,3.748450
18.830270,5.203239
18.830270,4.021069
18.830270,2.648018
18.830270,3.178400
18.830270,5.263004
18.830270,5.348203
18.839927,5.375898
18.839927,5.282957
18.874603,5.394217
18.902605,5.261657
18.902605,5.327529
18.905178,5.384553
18.905178,5.280986
18.905178,5.313729
18.905178,5.355319
18.946215,5.308344
18.946215,5.436673
18.946215,5.367003
18.947188,5.432201
18.947188,5.489321
18.969099,5.425902
18.969099,5.576492
18.987916,5.525959
18.987916,5.619910
18.987916,5.679242
19.035774,5.631353
19.035774,5.775115
19.039358,5.683857
19.039358,5.733381
19.091877,5.747757
19.091877,5.646547
